session_id,user_id,tool_id,session_date,duration_min
S02230,U1535,T08,2024-08-04,80
S02231,U1531,T03,2025-10-16,88
S02232,U1795,T06,2023-01-01,52
S02233,U0164,T09,2023-08-08,116
S02234,U0611,T07,2024-10-28,77
S02235,U2306,T03,2023-11-23,129
S02236,U1729,T01,2024-01-17,168
S02237,U0540,T06,2023-08-18,105
S02238,U1725,T05,2026-03-31,91
S02239,U0715,T07,2024-06-28,126
S02240,U1668,T04,2024-03-25,105
S02241,U2369,T04,2023-09-26,169
S02242,U0285,T10,2024-12-18,163
S02243,U1717,T08,2024-01-26,148
S02244,U1255,T10,2024-04-24,137
S02245,U2140,T06,2023-07-06,53
S02246,U0139,T03,2025-05-23,46
S02247,U2366,T10,2025-10-09,123
S02248,U2498,T02,2025-07-13,50
S02249,U0904,T09,2024-10-09,164
S02250,U2208,T09,2024-01-24,35
S02251,U1182,T08,2024-04-27,7
S02252,U1200,T06,2024-09-02,53
S02253,U0750,T08,2024-12-12,61
S02254,U1854,T03,2025-09-09,110
S02255,U1770,T02,2025-05-29,16
S02256,U2323,T10,2023-09-17,132
S02257,U0486,T05,2024-09-13,97
S02258,U1762,T07,2024-08-15,107
S02259,U2041,T08,2023-10-19,72
S02260,U1424,T07,2023-04-04,82
S02261,U0600,T05,2024-09-20,48
S02262,U0144,T07,2023-06-11,147
S02263,U2386,T05,2025-11-13,51
S02264,U1780,T07,2023-04-22,158
S02265,U2279,T08,2023-12-26,121
S02266,U2135,T08,2023-04-14,83
S02267,U1978,T02,2023-06-21,168
S02268,U1575,T02,2025-06-16,100
S02269,U0910,T07,2024-10-25,26
S02270,U1545,T06,2025-11-13,25
S02271,U2114,T01,2024-03-30,115
S02272,U0309,T09,2023-03-18,52
S02273,U0864,T07,2023-08-01,104
S02274,U0895,T04,2025-06-05,141
S02275,U1867,T09,2024-11-07,66
S02276,U1463,T01,2025-08-16,146
S02277,U0132,T05,2025-08-02,145
S02278,U0788,T06,2026-02-21,75
S02279,U1274,T01,2024-12-02,95
S02280,U2050,T06,2025-10-15,62
S02281,U1323,T04,2024-08-03,89
S02282,U2420,T07,2025-09-03,46
S02283,U0963,T08,2026-03-28,110
S02284,U2305,T06,2025-10-11,87
S02285,U0246,T03,2025-07-21,111
S02286,U2245,T01,2026-03-14,40
S02287,U1414,T07,2024-06-24,178
S02288,U0912,T01,2025-05-30,51
S02289,U0742,T04,2025-10-17,59
S02290,U0552,T09,2023-12-13,171
S02291,U2023,T03,2023-02-09,154
S02292,U0139,T08,2023-10-27,53
S02293,U1764,T04,2025-07-17,172
S02294,U0617,T05,2025-02-11,68
S02295,U0536,T03,2023-07-18,130
S02296,U1101,T10,2025-09-18,139
S02297,U2023,T03,2025-06-27,173
S02298,U2302,T02,2023-10-10,90
S02299,U2393,T01,2023-07-05,160
S02300,U1766,T07,2026-03-16,5
S02301,U2147,T06,2024-09-20,159
S02302,U1347,T09,2023-04-06,157
S02303,U0723,T04,2023-10-16,179
S02304,U1851,T01,2024-04-29,118
S02305,U1500,T02,2023-04-19,98
S02306,U0039,T04,2024-12-30,36
S02307,U1840,T09,2025-03-05,83
S02308,U1944,T08,2023-11-15,96
S02309,U0849,T01,2023-12-16,106
S02310,U1559,T07,2023-08-15,96
S02311,U1576,T03,2025-11-15,5
S02312,U1909,T10,2023-09-05,113
S02313,U1036,T01,2025-02-18,112
S02314,U1170,T01,2025-05-18,100
S02315,U1097,T01,2024-06-18,138
S02316,U0744,T01,2024-03-15,97
S02317,U0085,T02,2025-05-18,80
S02318,U0960,T01,2024-05-25,120
S02319,U0459,T06,2024-11-10,154
S02320,U2058,T09,2024-01-17,162
S02321,U0244,T09,2024-09-30,67
S02322,U2191,T05,2024-01-16,75
S02323,U2485,T09,2026-02-06,94
S02324,U0876,T04,2023-03-04,98
S02325,U0071,T06,2025-12-03,167
S02326,U1706,T04,2025-02-25,72
S02327,U0329,T06,2025-03-05,63
S02328,U1759,T02,2024-03-19,137
S02329,U0955,T03,2024-01-24,8
S02330,U2285,T01,2025-12-16,13
S02331,U0262,T06,2025-08-30,115
S02332,U0893,T08,2024-11-03,49
S02333,U0692,T10,2024-02-05,93
S02334,U1379,T02,2023-10-13,130
S02335,U0106,T02,2024-02-28,163
S02336,U1471,T04,2024-09-30,65
S02337,U0048,T09,2023-11-15,59
S02338,U1252,T07,2024-09-21,50
S02339,U0184,T06,2024-03-09,64
S02340,U2380,T08,2026-03-21,47
S02341,U2242,T01,2025-11-02,149
S02342,U1901,T07,2025-03-13,16
S02343,U1112,T02,2026-04-05,31
S02344,U1382,T10,2025-11-29,106
S02345,U1230,T07,2026-01-13,132
S02346,U1908,T06,2025-02-18,172
S02347,U0103,T04,2023-04-07,129
S02348,U1995,T06,2024-08-07,65
S02349,U0798,T02,2024-01-16,109
S02350,U0078,T03,2025-12-14,166
S02351,U0883,T08,2025-11-22,160
S02352,U1717,T03,2024-09-27,63
S02353,U2161,T08,2024-01-12,106
S02354,U0633,T07,2023-03-19,126
S02355,U0327,T04,2023-09-16,140
S02356,U1554,T04,2024-03-23,51
S02357,U1884,T10,2024-06-15,146
S02358,U2139,T08,2024-06-12,135
S02359,U1390,T04,2024-02-17,116
S02360,U0369,T10,2026-03-23,105
S02361,U0165,T01,2023-11-12,66
S02362,U1653,T04,2024-07-12,141
S02363,U1197,T05,2025-06-27,55
S02364,U1236,T03,2025-11-27,160
S02365,U0320,T07,2025-12-05,110
S02366,U1245,T08,2023-09-20,157
S02367,U1780,T10,2026-02-14,105
S02368,U1846,T05,2025-11-11,123
S02369,U1219,T04,2023-09-11,109
S02370,U0738,T05,2023-05-09,137
S02371,U1877,T07,2025-08-25,80
S02372,U1754,T08,2023-08-24,118
S02373,U1736,T05,2023-11-20,91
S02374,U2387,T05,2025-05-26,129
S02375,U1104,T10,2025-06-29,53
S02376,U0664,T07,2025-11-28,158
S02377,U0105,T08,2024-06-02,104
S02378,U2066,T01,2024-08-30,108
S02379,U0464,T05,2026-02-28,158
S02380,U0103,T09,2023-11-17,77
S02381,U0156,T10,2023-05-05,84
S02382,U1310,T07,2024-03-16,89
S02383,U0056,T07,2024-11-07,162
S02384,U2061,T06,2024-10-02,158
S02385,U1011,T07,2024-10-26,136
S02386,U0543,T02,2023-03-24,94
S02387,U2007,T06,2024-05-11,46
S02388,U0320,T06,2023-10-31,167
S02389,U2364,T10,2023-09-21,31
S02390,U2001,T02,2023-10-19,132
S02391,U0213,T04,2024-04-18,82
S02392,U0470,T03,2026-02-25,24
S02393,U0463,T04,2025-12-09,138
S02394,U0064,T03,2023-07-14,114
S02395,U0416,T05,2024-08-25,176
S02396,U1154,T02,2025-08-30,166
S02397,U0653,T08,2026-02-05,96
S02398,U0513,T06,2023-10-21,136
S02399,U1601,T10,2025-04-13,109
S02400,U1839,T03,2025-01-13,126
S02401,U0576,T03,2024-06-26,59
S02402,U1589,T09,2023-11-02,141
S02403,U1158,T03,2023-08-23,10
S02404,U0996,T09,2023-12-23,154
S02405,U0767,T10,2024-05-13,149
S02406,U1899,T10,2025-09-06,50
S02407,U2411,T09,2023-08-08,68
S02408,U2404,T04,2025-01-17,87
S02409,U2453,T07,2025-04-06,92
S02410,U1975,T03,2024-08-06,104
S02411,U0272,T10,2025-05-19,141
S02412,U2050,T03,2025-12-21,73
S02413,U2445,T09,2024-04-11,102
S02414,U2467,T08,2023-12-31,137
S02415,U2294,T09,2025-07-27,66
S02416,U0949,T08,2023-11-27,102
S02417,U1395,T05,2023-06-30,152
S02418,U1983,T01,2024-06-09,163
S02419,U0624,T05,2024-10-16,133
S02420,U2157,T07,2025-10-23,60
S02421,U0005,T07,2023-07-16,123
S02422,U2192,T08,2023-08-02,80
S02423,U1447,T02,2025-03-20,138
S02424,U1437,T05,2025-09-15,163
S02425,U2270,T03,2023-11-04,66
S02426,U2236,T08,2023-10-21,157
S02427,U2362,T07,2025-12-12,68
S02428,U0269,T03,2025-06-05,100
S02429,U0225,T03,2023-12-28,105
S02430,U2134,T04,2025-05-09,149
S02431,U1600,T10,2025-03-17,152
S02432,U2216,T03,2024-03-07,101
S02433,U1741,T06,2023-10-27,61
S02434,U2212,T08,2024-10-15,159
S02435,U1703,T03,2026-03-26,7
S02436,U0431,T04,2025-03-03,109
S02437,U2491,T01,2024-02-23,20
S02438,U0796,T09,2025-10-12,34
S02439,U1727,T02,2024-02-16,86
S02440,U1446,T09,2024-12-30,82
S02441,U1877,T08,2025-02-01,179
S02442,U0604,T03,2025-06-26,7
S02443,U1534,T06,2024-01-20,156
S02444,U0173,T05,2023-08-28,104
S02445,U0522,T09,2024-10-05,11
S02446,U1909,T03,2026-03-14,170
S02447,U2137,T03,2024-01-01,98
S02448,U0641,T03,2025-01-01,49
S02449,U2203,T08,2025-09-26,95
S02450,U0395,T01,2025-05-31,81
S02451,U1610,T04,2025-11-09,72
S02452,U1000,T02,2025-11-12,124
S02453,U2044,T01,2025-07-29,73
S02454,U1748,T02,2023-01-06,114
S02455,U1791,T07,2023-03-30,15
S02456,U0907,T05,2023-08-21,126
S02457,U1310,T05,2024-03-25,172
S02458,U2267,T03,2025-12-05,124
S02459,U0278,T08,2023-02-09,118
S02460,U2238,T07,2025-04-12,135
S02461,U1933,T08,2025-08-30,113
S02462,U0188,T01,2025-03-22,24
S02463,U0112,T01,2023-12-17,136
S02464,U0459,T01,2025-11-26,122
S02465,U0822,T03,2024-07-21,167
S02466,U2223,T09,2025-07-02,153
S02467,U0037,T08,2024-07-25,146
S02468,U1465,T09,2023-09-10,110
S02469,U0071,T09,2026-03-23,136
S02470,U2274,T07,2025-04-25,153
S02471,U1578,T09,2023-08-16,94
S02472,U1075,T08,2025-11-01,31
S02473,U2080,T08,2024-08-09,58
S02474,U1710,T05,2023-07-22,109
S02475,U1992,T02,2024-01-02,98
S02476,U2203,T05,2025-04-20,127
S02477,U2166,T10,2026-02-23,84
S02478,U1588,T05,2023-06-08,122
S02479,U2132,T01,2026-01-10,111
S02480,U0878,T07,2024-06-07,56
S02481,U0037,T06,2025-06-21,110
S02482,U1220,T06,2024-12-11,48
S02483,U1231,T10,2025-09-19,48
S02484,U0071,T07,2026-03-25,148
S02485,U0946,T06,2023-07-26,98
S02486,U1368,T10,2024-04-26,94
S02487,U0430,T01,2024-05-30,141
S02488,U1888,T07,2025-10-17,8
S02489,U1379,T05,2024-07-08,36
S02490,U1163,T06,2024-11-21,91
S02491,U1063,T09,2024-02-29,114
S02492,U1926,T02,2024-03-09,140
S02493,U0719,T10,2025-04-11,86
S02494,U0544,T04,2025-10-25,63
S02495,U0541,T02,2023-02-20,34
S02496,U1863,T08,2024-01-02,10
S02497,U2408,T08,2024-06-25,132
S02498,U2355,T02,2023-01-11,70
S02499,U0574,T04,2025-08-08,147
S02500,U0997,T02,2024-09-28,45
S02501,U0240,T07,2023-10-20,37
S02502,U1467,T07,2024-08-13,115
S02503,U0367,T02,2025-08-25,20
S02504,U2217,T09,2025-05-21,139
S02505,U1466,T03,2025-11-21,108
S02506,U0511,T05,2024-12-05,138
S02507,U0193,T03,2024-03-08,164
S02508,U0124,T07,2024-07-24,103
S02509,U1692,T09,2025-04-25,114
S02510,U2252,T10,2025-03-22,110
S02511,U1483,T02,2025-06-01,93
S02512,U0105,T03,2024-02-27,39
S02513,U1126,T03,2024-12-16,169
S02514,U0035,T07,2025-03-31,91
S02515,U1113,T02,2023-05-29,58
S02516,U1618,T05,2025-01-23,53
S02517,U0535,T09,2023-05-10,16
S02518,U0295,T05,2025-02-15,106
S02519,U0821,T02,2023-01-22,5
S02520,U1577,T02,2024-08-11,56
S02521,U1489,T03,2023-10-23,88
S02522,U1343,T06,2023-12-01,171
S02523,U0729,T05,2026-02-21,136
S02524,U1070,T01,2024-04-12,25
S02525,U2173,T08,2024-12-08,123
S02526,U1376,T06,2023-04-30,30
S02527,U1617,T07,2023-10-05,33
S02528,U1181,T01,2025-12-29,107
S02529,U2367,T06,2024-06-24,170
S02530,U1622,T05,2025-06-11,158
S02531,U0021,T01,2023-06-17,126
S02532,U1251,T05,2024-11-10,83
S02533,U0918,T09,2025-09-30,171
S02534,U1523,T10,2025-12-11,160
S02535,U2441,T06,2023-10-11,22
S02536,U0339,T02,2023-04-30,51
S02537,U1745,T10,2025-05-07,131
S02538,U2272,T07,2023-12-29,167
S02539,U0429,T07,2026-01-23,62
S02540,U1528,T02,2025-03-02,10
S02541,U1226,T09,2024-03-19,167
S02542,U1053,T02,2025-05-26,85
S02543,U2293,T03,2024-03-17,37
S02544,U2456,T10,2023-01-01,70
S02545,U1846,T05,2023-07-21,70
S02546,U0207,T03,2025-05-05,177
S02547,U0014,T05,2023-08-13,135
S02548,U0923,T04,2024-08-27,131
S02549,U0751,T06,2024-01-28,136
S02550,U1247,T10,2025-05-31,22
S02551,U0842,T06,2024-05-06,145
S02552,U1099,T07,2023-11-20,155
S02553,U1117,T04,2024-09-03,92
S02554,U1571,T02,2025-03-24,134
S02555,U2383,T10,2023-09-30,158
S02556,U1409,T05,2023-08-23,63
S02557,U1629,T06,2023-11-23,45
S02558,U0507,T02,2023-09-07,144
S02559,U0652,T05,2024-11-15,70
S02560,U1945,T03,2025-03-08,176
S02561,U0025,T07,2023-02-06,171
S02562,U1910,T02,2023-08-12,82
S02563,U2240,T10,2024-06-02,64
S02564,U0719,T04,2023-11-16,171
S02565,U1261,T08,2024-01-30,36
S02566,U0703,T08,2025-08-19,112
S02567,U0754,T07,2023-07-19,20
S02568,U2332,T05,2024-10-28,115
S02569,U1073,T04,2023-07-10,108
S02570,U1476,T10,2023-12-23,141
S02571,U1298,T01,2025-01-13,37
S02572,U0432,T01,2024-02-05,142
S02573,U0258,T05,2023-08-28,22
S02574,U0108,T10,2025-04-20,86
S02575,U0595,T06,2025-12-10,100
S02576,U1846,T06,2025-05-09,116
S02577,U2242,T06,2024-02-19,120
S02578,U1857,T04,2023-05-02,105
S02579,U0548,T03,2025-09-03,33
S02580,U1360,T03,2023-02-01,67
S02581,U1236,T08,2025-12-03,168
S02582,U2184,T08,2023-07-13,168
S02583,U0786,T05,2025-08-15,69
S02584,U2237,T01,2024-07-05,65
S02585,U0192,T02,2023-01-25,179
S02586,U1948,T09,2025-06-07,52
S02587,U1490,T02,2024-06-01,114
S02588,U0998,T04,2024-11-14,64
S02589,U2166,T09,2024-10-09,171
S02590,U1017,T10,2026-02-21,164
S02591,U0440,T03,2024-02-04,139
S02592,U1515,T08,2024-06-30,12
S02593,U1974,T01,2023-02-08,164
S02594,U1433,T03,2024-12-06,35
S02595,U1251,T04,2024-06-20,167
S02596,U1669,T01,2025-11-10,21
S02597,U0088,T09,2023-07-05,82
S02598,U2076,T04,2024-01-12,38
S02599,U1532,T09,2024-04-02,129
S02600,U1879,T03,2023-07-30,16
S02601,U1280,T10,2025-03-10,65
S02602,U0040,T02,2023-03-29,9
S02603,U0737,T05,2025-09-16,73
S02604,U0160,T10,2023-09-04,30
S02605,U1859,T03,2023-06-08,86
S02606,U0234,T03,2023-08-03,103
S02607,U2478,T04,2025-07-12,151
S02608,U1257,T02,2024-01-31,155
S02609,U1010,T04,2025-04-07,5
S02610,U1474,T03,2026-01-18,157
S02611,U0600,T08,2026-01-23,75
S02612,U1665,T06,2024-07-03,129
S02613,U2305,T06,2025-05-29,135
S02614,U0655,T02,2024-02-01,44
S02615,U0028,T01,2023-05-05,114
S02616,U1692,T04,2025-04-07,173
S02617,U1748,T08,2023-07-27,150
S02618,U1550,T05,2025-10-08,125
S02619,U0852,T06,2023-11-10,103
S02620,U1014,T08,2025-10-15,22
S02621,U2372,T06,2023-09-20,37
S02622,U2303,T02,2025-10-14,41
S02623,U1031,T05,2025-10-09,96
S02624,U0198,T08,2025-06-23,92
S02625,U0781,T01,2026-03-18,99
S02626,U2463,T02,2024-10-18,99
S02627,U2481,T03,2023-05-18,16
S02628,U0149,T02,2024-07-27,91
S02629,U0252,T08,2024-10-23,163
S02630,U0620,T06,2025-06-02,107
S02631,U0989,T01,2024-12-28,50
S02632,U0985,T07,2025-06-01,163
S02633,U2107,T01,2024-02-06,134
S02634,U2292,T08,2024-06-02,7
S02635,U0829,T03,2025-06-22,98
S02636,U1756,T04,2025-08-16,139
S02637,U2099,T10,2024-05-22,16
S02638,U0624,T08,2023-11-10,92
S02639,U0971,T03,2025-01-28,75
S02640,U0446,T02,2025-12-15,166
S02641,U0723,T01,2023-10-30,69
S02642,U1815,T05,2023-10-05,147
S02643,U1625,T10,2025-05-19,157
S02644,U0992,T09,2024-01-19,51
S02645,U1349,T06,2024-02-06,172
S02646,U0049,T05,2023-06-27,174
S02647,U1461,T03,2023-11-16,27
S02648,U0199,T09,2023-10-21,179
S02649,U0132,T02,2025-08-16,138
S02650,U1630,T01,2023-06-15,41
S02651,U1003,T08,2025-08-18,133
S02652,U1753,T09,2023-08-22,60
S02653,U1626,T02,2023-05-09,91
S02654,U1245,T05,2025-03-29,91
S02655,U0141,T01,2023-09-02,67
S02656,U0211,T01,2023-07-23,118
S02657,U0362,T01,2025-06-06,152
S02658,U0650,T07,2023-05-16,119
S02659,U2155,T04,2023-07-17,36
S02660,U0779,T05,2024-04-21,73
S02661,U1379,T01,2023-11-03,55
S02662,U1895,T07,2025-03-21,93
S02663,U1039,T09,2023-08-30,127
S02664,U2114,T03,2024-07-17,160
S02665,U1041,T08,2026-04-02,18
S02666,U2438,T03,2023-09-16,99
S02667,U0699,T06,2025-04-16,129
S02668,U2181,T01,2025-04-06,95
S02669,U1383,T04,2023-01-14,118
S02670,U0524,T06,2024-11-11,27
S02671,U1253,T01,2024-09-21,131
S02672,U0419,T03,2023-06-09,122
S02673,U0944,T04,2024-09-25,11
S02674,U0956,T07,2023-04-04,18
S02675,U1793,T08,2024-09-24,43
S02676,U2498,T05,2025-09-29,69
S02677,U0344,T03,2024-05-04,165
S02678,U0358,T06,2024-05-21,41
S02679,U0431,T01,2023-02-17,19
S02680,U0660,T02,2023-05-05,151
S02681,U2485,T02,2025-01-26,165
S02682,U2454,T02,2023-08-13,152
S02683,U1023,T08,2023-05-09,19
S02684,U1006,T01,2025-10-14,79
S02685,U2078,T04,2023-10-12,90
S02686,U1609,T02,2025-11-11,68
S02687,U1967,T02,2024-03-05,23
S02688,U0878,T02,2023-12-12,70
S02689,U0584,T04,2024-03-04,132
S02690,U0966,T10,2025-06-01,149
S02691,U0298,T09,2023-10-09,158
S02692,U0458,T05,2023-06-21,30
S02693,U0658,T09,2023-06-22,150
S02694,U0510,T10,2023-03-03,100
S02695,U2021,T07,2025-04-03,86
S02696,U1445,T09,2025-11-21,89
S02697,U1812,T01,2023-07-10,139
S02698,U0905,T05,2024-06-01,104
S02699,U0751,T03,2023-07-21,92
S02700,U1064,T01,2023-07-11,163
S02701,U1093,T02,2024-03-12,148
S02702,U1765,T08,2025-10-15,131
S02703,U0144,T10,2023-10-26,159
S02704,U1282,T05,2023-05-03,174
S02705,U1605,T02,2023-05-29,142
S02706,U1434,T01,2024-10-25,60
S02707,U0669,T09,2024-12-16,109
S02708,U2065,T04,2024-08-27,169
S02709,U1760,T10,2025-03-24,172
S02710,U0101,T05,2025-09-15,31
S02711,U2182,T02,2024-06-19,97
S02712,U0580,T07,2024-07-22,25
S02713,U1193,T09,2025-10-07,94
S02714,U0933,T07,2024-06-16,58
S02715,U2404,T08,2025-01-10,127
S02716,U0962,T05,2024-01-25,153
S02717,U0350,T08,2023-04-16,171
S02718,U1727,T02,2023-05-26,130
S02719,U2428,T05,2024-12-13,112
S02720,U1580,T08,2026-01-01,136
S02721,U1415,T09,2023-03-20,120
S02722,U1691,T06,2024-06-23,32
S02723,U0696,T04,2024-06-23,75
S02724,U1635,T09,2023-08-31,40
S02725,U1646,T05,2024-01-27,166
S02726,U0340,T07,2023-06-23,129
S02727,U1610,T01,2023-07-29,57
S02728,U1808,T08,2024-10-16,140
S02729,U1359,T04,2025-07-01,76
S02730,U1617,T02,2024-02-01,67
S02731,U0353,T09,2023-07-01,135
S02732,U2006,T07,2023-12-05,74
S02733,U0397,T01,2023-08-31,72
S02734,U1593,T08,2025-07-16,172
S02735,U0804,T06,2023-03-21,11
S02736,U1555,T08,2024-08-01,110
S02737,U1467,T04,2024-10-11,37
S02738,U0940,T04,2025-08-08,25
S02739,U2401,T08,2024-10-19,63
S02740,U0006,T05,2025-11-17,114
S02741,U1007,T09,2025-07-13,62
S02742,U2248,T03,2024-09-09,105
S02743,U0774,T08,2023-05-24,7
S02744,U1921,T08,2025-08-10,152
S02745,U1767,T02,2026-03-20,97
S02746,U1519,T10,2024-06-01,81
S02747,U1146,T08,2026-03-06,32
S02748,U1098,T02,2025-10-07,6
S02749,U1291,T08,2024-06-04,131
S02750,U1874,T04,2023-08-23,107
S02751,U0378,T05,2024-12-04,155
S02752,U0579,T02,2025-12-28,60
S02753,U1494,T05,2024-07-07,122
S02754,U0778,T10,2023-02-19,55
S02755,U1419,T09,2023-02-08,114
S02756,U2485,T03,2024-06-24,167
S02757,U1847,T04,2023-05-24,50
S02758,U0795,T02,2023-07-05,72
S02759,U0214,T09,2023-01-27,124
S02760,U2269,T02,2023-09-29,158
S02761,U0309,T10,2023-06-26,65
S02762,U0814,T01,2025-12-19,101
S02763,U2346,T05,2023-12-17,132
S02764,U1649,T06,2025-12-10,129
S02765,U1681,T05,2023-07-06,49
S02766,U1997,T06,2024-06-30,174
S02767,U0726,T07,2023-08-31,124
S02768,U1949,T04,2025-01-09,79
S02769,U1695,T02,2023-06-15,28
S02770,U1446,T05,2025-09-30,60
S02771,U0815,T07,2024-08-21,105
S02772,U2085,T05,2025-11-27,47
S02773,U0848,T08,2023-04-04,138
S02774,U1682,T06,2024-02-25,149
S02775,U2179,T10,2024-05-04,94
S02776,U1357,T10,2024-11-08,107
S02777,U2402,T07,2024-05-08,51
S02778,U2395,T01,2025-07-24,8
S02779,U2420,T06,2023-04-15,172
S02780,U0276,T10,2023-02-03,118
S02781,U2402,T08,2023-03-13,108
S02782,U1539,T08,2023-10-12,47
S02783,U2032,T10,2024-01-12,106
S02784,U0727,T02,2024-11-14,55
S02785,U0684,T03,2025-02-11,118
S02786,U0746,T09,2024-02-05,131
S02787,U1866,T05,2023-10-13,113
S02788,U1012,T08,2025-03-01,38
S02789,U1555,T08,2023-12-25,80
S02790,U0374,T05,2024-07-24,125
S02791,U2341,T04,2024-05-14,37
S02792,U1054,T01,2023-11-14,16
S02793,U2114,T07,2025-03-23,78
S02794,U0421,T05,2023-05-16,87
S02795,U2165,T03,2023-11-14,22
S02796,U0242,T05,2024-02-26,101
S02797,U0329,T10,2025-05-19,116
S02798,U2402,T05,2023-04-28,26
S02799,U0929,T08,2024-11-25,150
S02800,U0096,T06,2024-01-23,33
S02801,U2297,T03,2024-05-07,121
S02802,U1283,T05,2024-06-15,18
S02803,U1079,T10,2025-11-13,80
S02804,U0732,T02,2023-02-20,9
S02805,U0258,T02,2023-03-04,108
S02806,U1431,T06,2024-09-21,72
S02807,U0479,T02,2024-05-22,99
S02808,U1769,T03,2024-08-13,12
S02809,U0501,T01,2025-12-18,157
S02810,U2388,T04,2023-09-20,32
S02811,U2272,T08,2024-01-22,61
S02812,U1031,T03,2023-03-27,19
S02813,U1007,T04,2025-03-12,175
S02814,U1659,T10,2025-09-06,169
S02815,U1465,T04,2023-06-27,16
S02816,U1945,T02,2025-04-07,147
S02817,U0833,T07,2024-10-17,140
S02818,U0364,T08,2025-06-01,122
S02819,U0063,T02,2024-06-11,115
S02820,U0613,T10,2023-02-22,88
S02821,U0797,T07,2023-12-20,44
S02822,U1728,T08,2025-10-09,7
S02823,U0856,T10,2025-01-11,179
S02824,U1391,T08,2023-02-21,23
S02825,U0809,T04,2023-07-06,39
S02826,U0958,T04,2025-11-19,152
S02827,U2139,T06,2024-12-25,32
S02828,U0530,T03,2025-08-28,135
S02829,U2443,T08,2024-05-06,124
S02830,U0645,T03,2023-09-25,38
S02831,U0198,T04,2026-04-10,14
S02832,U1493,T03,2023-06-03,66
S02833,U0248,T03,2024-04-01,126
S02834,U2103,T07,2024-04-12,22
S02835,U0275,T03,2025-02-16,130
S02836,U2120,T02,2026-02-01,169
S02837,U2467,T09,2023-08-10,95
S02838,U0216,T03,2025-10-31,41
S02839,U1493,T08,2024-04-13,108
S02840,U2204,T09,2025-05-28,24
S02841,U0566,T08,2025-11-02,54
S02842,U0328,T04,2026-01-17,65
S02843,U1804,T08,2024-09-12,176
S02844,U0026,T02,2024-01-26,166
S02845,U0017,T03,2025-10-26,81
S02846,U1325,T06,2023-11-06,173
S02847,U0099,T02,2024-06-23,96
S02848,U1199,T03,2025-04-03,124
S02849,U2077,T06,2023-10-18,46
S02850,U1326,T04,2024-02-13,47
S02851,U1720,T05,2024-11-28,158
S02852,U0938,T10,2024-11-07,154
S02853,U0112,T06,2024-12-21,168
S02854,U2482,T10,2025-08-28,85
S02855,U2357,T06,2023-02-18,139
S02856,U0015,T08,2024-04-29,118
S02857,U2414,T10,2025-06-17,108
S02858,U0932,T06,2024-01-22,98
S02859,U2299,T10,2023-10-23,152
S02860,U1422,T04,2024-07-28,95
S02861,U2378,T06,2025-01-02,125
S02862,U0241,T06,2025-05-11,108
S02863,U1912,T04,2024-04-22,176
S02864,U1729,T02,2024-02-29,81
S02865,U1341,T07,2024-11-12,74
S02866,U0105,T08,2026-04-12,133
S02867,U0355,T06,2025-10-08,51
S02868,U0683,T08,2024-07-13,167
S02869,U1341,T03,2023-06-25,78
S02870,U1734,T02,2026-03-14,98
S02871,U1617,T06,2023-11-30,93
S02872,U2484,T10,2023-01-22,17
S02873,U1444,T10,2024-09-29,159
S02874,U1250,T02,2024-07-18,110
S02875,U1946,T02,2026-03-12,114
S02876,U0928,T05,2025-09-10,32
S02877,U0989,T01,2023-05-21,52
S02878,U0667,T04,2023-02-05,134
S02879,U0530,T06,2023-06-27,66
S02880,U0558,T06,2026-03-11,165
S02881,U2414,T02,2023-02-07,142
S02882,U1326,T09,2024-12-23,174
S02883,U1488,T05,2025-09-02,144
S02884,U1227,T02,2024-03-16,154
S02885,U1984,T01,2024-09-28,38
S02886,U1024,T09,2025-05-02,27
S02887,U1017,T05,2026-02-02,115
S02888,U1760,T05,2025-06-13,36
S02889,U0957,T07,2023-03-22,142
S02890,U0794,T04,2025-11-18,135
S02891,U1977,T10,2025-10-13,129
S02892,U1660,T02,2024-08-04,133
S02893,U1605,T08,2024-08-08,135
S02894,U2204,T10,2025-01-21,174
S02895,U1345,T02,2025-08-22,112
S02896,U0338,T01,2025-10-24,131
S02897,U1873,T02,2024-05-10,55
S02898,U1563,T08,2024-03-28,35
S02899,U2292,T06,2026-01-14,5
S02900,U1082,T01,2024-02-26,33
S02901,U1818,T03,2025-08-18,120
S02902,U1856,T04,2023-08-30,104
S02903,U0229,T06,2023-11-12,150
S02904,U0482,T01,2023-08-22,26
S02905,U2465,T01,2025-09-23,151
S02906,U1264,T08,2025-05-08,75
S02907,U0893,T06,2025-01-29,32
S02908,U0407,T08,2025-10-18,31
S02909,U0998,T01,2025-09-07,154
S02910,U0953,T06,2023-06-26,154
S02911,U1495,T01,2024-06-29,129
S02912,U0975,T09,2024-09-16,30
S02913,U0928,T02,2024-10-01,163
S02914,U1946,T04,2025-06-11,130
S02915,U1757,T03,2023-02-26,102
S02916,U0272,T03,2025-08-20,95
S02917,U0085,T10,2025-06-22,126
S02918,U2033,T03,2023-10-14,132
S02919,U0570,T08,2024-01-21,179
S02920,U2384,T07,2025-12-26,140
S02921,U1607,T02,2026-01-07,55
S02922,U0808,T06,2024-03-24,78
S02923,U1948,T05,2025-12-08,81
S02924,U1764,T07,2024-08-14,85
S02925,U1929,T08,2025-05-18,102
S02926,U1873,T04,2024-01-26,52
S02927,U0869,T06,2024-02-29,119
